"date","home_team","away_team","home_prob","draw_prob","away_prob","mode_home","mode_away","mode_prob","over_prob","under_prob","home_CS","away_CS"
"Sat 15 Dec","Charlton","Wimbledon",0.616318276521897,0.235267060803952,0.148412852025875,1,0,0.155626703762174,0.427715470159951,0.572284529840049,0.500841064719132,0.182923985411583
"Sat 15 Dec","Sunderland","Bristol Rovers",0.550013019854828,0.263592085637791,0.186394390073112,1,0,0.160262914069511,0.384520183996046,0.615479816003954,0.476620143398867,0.22628107189608
"Sat 15 Dec","Bradford","Walsall",0.20547779513733,0.267681476665142,0.526840321301771,0,1,0.153324994201597,0.390363638445701,0.609636361554299,0.233847026813607,0.451220662799314
"Sat 15 Dec","Barnsley","Portsmouth",0.31970374072602,0.301656153670505,0.378640073514953,0,1,0.137942054812889,0.341767240876406,0.658232759123594,0.335825376169045,0.37643773702862
"Sat 22 Dec","Plymouth","Accrington",0.181494071963855,0.248548870009994,0.56995598084455,0,1,0.147029758703052,0.428265866545733,0.571734133454267,0.200242257227196,0.456563930771975
"Sat 22 Dec","Bristol Rovers","Fleetwood",0.243335974380203,0.331562210909379,0.425101801832419,0,1,0.183606145954185,0.24745819078358,0.75254180921642,0.359512864756344,0.49922334075034
"Sat 22 Dec","Shrewsbury","Coventry City",0.397696036175198,0.376769325978073,0.225534636044319,0,0,0.246790463208075,0.166312738832859,0.833687261167141,0.573576018571604,0.430266354890235
"Sat 22 Dec","Peterborough","Walsall",0.674318885207055,0.172442503395338,0.153169684867604,2,1,0.0928450361658569,0.710780591942861,0.289219408057139,0.317989109734514,0.079494185134996
"Sat 22 Dec","Wycombe","Wimbledon",0.42036320229518,0.277366209024363,0.302270437583419,1,1,0.130240098802941,0.417651471939231,0.582348528060769,0.348220071145487,0.273381137035508
"Sat 22 Dec","Doncaster","Oxford Utd",0.82881831087808,0.110322388798422,0.0605013347417506,3,0,0.104968626571574,0.73615889072142,0.26384110927858,0.46877855828118,0.0462234112090808
"Sat 22 Dec","Luton Town","Burton Albion",0.515254224982324,0.284743342046705,0.200002259081151,1,0,0.172360409359649,0.335395912971169,0.664604087028831,0.490206241886011,0.264033319672265
"Sat 22 Dec","Charlton","Gillingham",0.634417320572149,0.192190496837404,0.173366939389069,2,1,0.097557064929097,0.652923938861422,0.347076061138578,0.33215078399653,0.104337890033937
"Sat 22 Dec","Blackpool","Barnsley",0.240537916666576,0.366285853524655,0.39317622738818,0,0,0.228897138312463,0.184775527478843,0.815224472521157,0.42019544258038,0.544739696253634
"Sat 22 Dec","Portsmouth","Sunderland",0.513208874830375,0.24887998981995,0.237910032295986,1,1,0.118354389914532,0.487201832285627,0.512798167714373,0.363539002208621,0.199763097427257
"Sat 22 Dec","Bradford","Scunthorpe",0.297224462720608,0.242142259643875,0.46063182856369,1,1,0.113097128542968,0.558856545789418,0.441143454210582,0.193011793945503,0.279180558551678
"Sat 22 Dec","Southend Utd","Rochdale",0.477349712599015,0.204147123417298,0.318481460568415,2,1,0.0806800726114221,0.756885239023207,0.243114760976793,0.169177679225115,0.111994864725412
"Wed 26 Dec","Rochdale","Blackpool",0.207927344623456,0.251746742447742,0.540324964718896,0,1,0.13492347530843,0.44707837069661,0.55292162930339,0.204628698431554,0.415589500061287
"Wed 26 Dec","Accrington","Shrewsbury",0.37532662564085,0.318696045262032,0.305977315536399,1,0,0.152831038005167,0.292547670715841,0.707452329284159,0.41545033373691,0.365028833542406
"Wed 26 Dec","Coventry City","Charlton",0.166014103798584,0.290145024705997,0.543840727503619,0,1,0.197499573128305,0.293410756478082,0.706589243521918,0.270766219883373,0.558293244897697
"Wed 26 Dec","Wimbledon","Plymouth",0.419077220201034,0.300430813376627,0.28049191976948,1,0,0.149436211181633,0.336130740145818,0.663869259854182,0.410811700418544,0.314206503785143
"Wed 26 Dec","Burton Albion","Wycombe",0.384333026396271,0.290781868068986,0.324885046840416,1,1,0.133705623549053,0.376821849979888,0.623178150020112,0.353430182107815,0.314051287875853
"Wed 26 Dec","Scunthorpe","Luton Town",0.197877250173789,0.206857842959338,0.59525239420091,1,2,0.0986503215181432,0.623589136228165,0.376410863771835,0.123575389065174,0.32436116071511
"Wed 26 Dec","Fleetwood","Doncaster",0.236895879366954,0.280087045405073,0.48301688280524,0,1,0.149745351545963,0.375881496767664,0.624118503232336,0.260697645505892,0.427257402392014
"Wed 26 Dec","Walsall","Bristol Rovers",0.399692591102936,0.316795014010853,0.28351237646391,1,0,0.159355556988326,0.292971501862869,0.707028498137131,0.433749565209245,0.349079965014097
"Wed 26 Dec","Oxford Utd","Southend Utd",0.212887309858263,0.197500838597947,0.589586270149443,1,2,0.0942566731067448,0.691618169449323,0.308381830550677,0.104108002156012,0.270875596670118
"Wed 26 Dec","Sunderland","Bradford",0.706294518230268,0.186067501035679,0.107623951997753,2,0,0.136136796680526,0.530987663808105,0.469012336191895,0.504640610446264,0.120277075765742
"Wed 26 Dec","Gillingham","Portsmouth",0.0825996099739282,0.134360220128846,0.782878594077366,0,2,0.10506334436006,0.70010399503427,0.29989600496573,0.0610764210513597,0.440127254934733
"Wed 26 Dec","Barnsley","Peterborough",0.389098148063946,0.239175706021191,0.371724698052718,1,1,0.108836700116968,0.595301098935949,0.404698901064051,0.218305431421164,0.209746843877045
"Sat 29 Dec","Walsall","Luton Town",0.284127509250443,0.279427065671232,0.436445274156335,0,1,0.130925402323518,0.403607525558838,0.596392474441162,0.271407562508532,0.36989614345759
"Sat 29 Dec","Burton Albion","Plymouth",0.479704823394105,0.298316788176009,0.221978307726047,1,0,0.172090841389089,0.314597902491855,0.685402097508145,0.47878030772251,0.291928445425616
"Sat 29 Dec","Accrington","Peterborough",0.162179654103086,0.176105716492877,0.661652558081347,1,2,0.0929738532554028,0.711501547807154,0.288498452192846,0.0819365003068285,0.307213298301734
"Sat 29 Dec","Wimbledon","Blackpool",0.153569072847834,0.323559982554348,0.522870909407897,0,1,0.227693968822788,0.217856292956719,0.782143707043281,0.322037822341941,0.623995776022535
"Sat 29 Dec","Scunthorpe","Wycombe",0.405665858859367,0.224117180635804,0.370212582026754,1,1,0.0941021384551644,0.671244200798113,0.328755799201888,0.185290832794623,0.170026313173984
"Sat 29 Dec","Rochdale","Bradford",0.526580975941735,0.220455268788776,0.252957254902836,1,1,0.0988459743477971,0.626928682579392,0.373071317420608,0.275370723781825,0.143228947528733
"Sat 29 Dec","Fleetwood","Portsmouth",0.196159314586943,0.272721729447242,0.531118637769414,0,1,0.163525917874916,0.366330546893202,0.633669453106798,0.242478846073332,0.475983112740978
"Sat 29 Dec","Barnsley","Charlton",0.48485370371034,0.278742418117513,0.236403670833478,1,0,0.148724976388931,0.379769106035819,0.620230893964181,0.425484323657107,0.258015295024182
"Sat 29 Dec","Oxford Utd","Bristol Rovers",0.246105265239442,0.261298329613197,0.492595878167339,0,1,0.127161929468015,0.44627854060151,0.55372145939849,0.225222019915468,0.378760714685444
"Sat 29 Dec","Coventry City","Southend Utd",0.246976866680701,0.299432648005341,0.453590420650639,0,1,0.161611563757299,0.325222755416507,0.674777244583493,0.300422559513725,0.447333278596478
"Sat 29 Dec","Sunderland","Shrewsbury",0.527873147405482,0.271364570215764,0.200761943558255,1,0,0.159593637352898,0.374598492344477,0.625401507655523,0.465797026934459,0.240273852212427
"Sat 29 Dec","Gillingham","Doncaster",0.10929296284604,0.152834120162697,0.737769786938962,0,2,0.0968509456683774,0.695936678752942,0.304063321247058,0.0704620173629432,0.39062837749087
"Tue 1 Jan","Doncaster","Rochdale",0.746285710861899,0.142885955639751,0.110619414637318,2,1,0.0854285592813965,0.753782037856291,0.246217962143709,0.3451761916696,0.0560294695551427
"Tue 1 Jan","Southend Utd","Gillingham",0.50630391434305,0.211349570624108,0.282333968121767,2,1,0.0898064582567831,0.69750952037276,0.30249047962724,0.218463568515633,0.124889626658971
"Tue 1 Jan","Shrewsbury","Fleetwood",0.25791031392466,0.336250235063682,0.405839442342501,0,0,0.18306143135382,0.242231380517049,0.757768619482951,0.374674368679192,0.488588078261565
"Tue 1 Jan","Wycombe","Coventry City",0.386266995259589,0.317529253832705,0.296203735203284,1,0,0.155387298885924,0.293880922583152,0.706119077416848,0.422569321903996,0.357110151553181
"Tue 1 Jan","Bristol Rovers","Burton Albion",0.352284214145876,0.351667021107615,0.296048762183379,0,0,0.200411830294628,0.21855067974713,0.78144932025287,0.470269315626782,0.42616395142395
"Tue 1 Jan","Luton Town","Barnsley",0.244377091886517,0.289340033342227,0.46628276229675,0,1,0.154620647052089,0.352408619368797,0.647591380631203,0.280204455068548,0.433735339267355
"Tue 1 Jan","Charlton","Walsall",0.46881634915094,0.267750548867035,0.263432763950923,1,0,0.126994979939678,0.434337019378466,0.565662980621534,0.370188589312347,0.241288249526339
"Tue 1 Jan","Blackpool","Sunderland",0.319432838876345,0.329159800639066,0.351407353416412,0,0,0.166035190360439,0.268189049580694,0.731810950419306,0.395738043982828,0.419558320741276
"Tue 1 Jan","Portsmouth","Wimbledon",0.761254829587538,0.167396711774434,0.0713310431891795,2,0,0.163279991473174,0.498443762222921,0.501556237777079,0.607328939246894,0.114281899570715
"Tue 1 Jan","Bradford","Accrington",0.21018897576977,0.267945398554199,0.521865226959836,0,1,0.151052749297169,0.393768805713794,0.606231194286206,0.234581263608509,0.444100387323195
"Tue 1 Jan","Peterborough","Scunthorpe",0.838108777934689,0.089204555055101,0.0695166785392539,4,1,0.069234301666538,0.90234660597501,0.09765339402499,0.272488807556557,0.017255167083962
"Tue 1 Jan","Plymouth","Oxford Utd",0.349503013034084,0.249352600540528,0.401143648035198,1,1,0.116971996519369,0.544374473305661,0.455625526694339,0.226109029368761,0.253658263393718
"Sat 5 Jan","Gillingham","Accrington",0.283046593253442,0.231110310084479,0.48583994360007,1,1,0.105313844441566,0.601244657570553,0.398755342429447,0.16664207497861,0.26733795708167
"Sat 5 Jan","Bristol Rovers","Peterborough",0.134901889123184,0.186936101136757,0.678141088725493,0,2,0.111691788927722,0.596255167878728,0.403744832121272,0.10930726615927,0.417059302253266
"Sat 5 Jan","Wimbledon","Fleetwood",0.180091470044459,0.282152738016254,0.537755587103948,0,1,0.18181469298586,0.32550959766996,0.67449040233004,0.258119413110542,0.520095110919183
"Sat 5 Jan","Rochdale","Burton Albion",0.397521401324443,0.247788186918699,0.354689599652302,1,1,0.115813310610036,0.552393678205889,0.447606321794111,0.246960313994237,0.224387827058259
"Sat 5 Jan","Doncaster","Southend Utd",0.643383910550719,0.200536121654426,0.156067453567194,2,0,0.107517894155654,0.579643463758105,0.420356536241895,0.398029898866133,0.123506861727994
"Sat 5 Jan","Oxford Utd","Barnsley",0.0695114536311443,0.133928748875958,0.796453403841538,0,2,0.126877321341244,0.646518248779937,0.353481751220063,0.0697868404742552,0.512952397388358
"Sat 5 Jan","Luton Town","Portsmouth",0.21417135315278,0.261675232652916,0.524152861177554,0,1,0.142479910829585,0.418195658024574,0.581804341975426,0.223178087430309,0.425669733837841
"Sat 5 Jan","Charlton","Sunderland",0.33746655496519,0.259411332373408,0.403121721846649,1,1,0.123245823016777,0.497618367197827,0.502381632802173,0.24583831693751,0.283276143438796
"Sat 5 Jan","Blackpool","Wycombe",0.538043979286273,0.288717225618172,0.173238642856813,1,0,0.191662204617297,0.303042274232721,0.696957725767279,0.54274457906322,0.268764953204729
"Sat 5 Jan","Bradford","Shrewsbury",0.227213796729631,0.318702019347991,0.454084155626958,0,1,0.183670644933458,0.268557044111775,0.731442955888225,0.330305586709892,0.501980844230361
"Sat 5 Jan","Plymouth","Walsall",0.177241019276761,0.247913356494412,0.574844524793132,0,1,0.149109528746507,0.425153350982685,0.574846649017315,0.199547204489948,0.463632493288197
"Sat 5 Jan","Scunthorpe","Coventry City",0.413842506968583,0.282766897686811,0.303390486984015,1,1,0.131631351561228,0.399036870818524,0.600963129181476,0.357340605520492,0.285821741485387
"Sat 12 Jan","Portsmouth","Blackpool",0.460409358379959,0.332470486741775,0.20712013757668,1,0,0.201268369157473,0.231418738944697,0.768581261055303,0.547907390270199,0.348139912446262
"Sat 12 Jan","Accrington","Bristol Rovers",0.394979502272702,0.315791516024731,0.289228963279124,1,0,0.156734546751278,0.296864647636698,0.703135352363302,0.426568161875157,0.349873475528625
"Sat 12 Jan","Peterborough","Rochdale",0.826967270298215,0.0905113885120987,0.0781916624628605,4,1,0.0652910446195204,0.924317026646783,0.0756829733532172,0.225701589524167,0.0144655350543879
"Sat 12 Jan","Fleetwood","Oxford Utd",0.66245567091962,0.197401363030795,0.140130623507665,2,0,0.116683184312753,0.560460371481898,0.439539628518102,0.431901807050907,0.123892706768167
"Sat 12 Jan","Wycombe","Doncaster",0.116886032822238,0.17993890758253,0.703151830823163,0,2,0.121365790630276,0.583125538956214,0.416874461043786,0.10650944692523,0.45437827539549
"Sat 12 Jan","Southend Utd","Plymouth",0.600200634813145,0.222128318352378,0.177666646302393,1,0,0.116867927732837,0.523625821343321,0.476374178656679,0.404942309278167,0.154574278038519
"Sat 12 Jan","Walsall","Scunthorpe",0.512560196537476,0.225841093454234,0.261594138140237,1,1,0.102609565614429,0.609262754420153,0.390737245579848,0.278352428953176,0.154166388629278
"Sat 12 Jan","Coventry City","Wimbledon",0.332434707755894,0.361848951029164,0.305716339783177,0,0,0.214957687196118,0.200576369211784,0.799423630788216,0.47441895157827,0.453096753772674
"Sat 12 Jan","Sunderland","Luton Town",0.426246866786558,0.263802017483861,0.309950781210717,1,1,0.125443749463048,0.471780260052536,0.528219739947464,0.314435309353236,0.245564102490219
"Sat 12 Jan","Shrewsbury","Charlton",0.241898627583094,0.301758700797301,0.456342612192326,0,1,0.165540611673753,0.316502817334505,0.683497182665495,0.303386219730937,0.457466980042581
"Sat 12 Jan","Barnsley","Bradford",0.733098323683325,0.187842111273754,0.0790519572905202,1,0,0.169369333273141,0.445691778470877,0.554308221529123,0.619830658742185,0.137938492965166
"Sat 12 Jan","Burton Albion","Gillingham",0.399695523144313,0.262567479903139,0.337736679254283,1,1,0.124874364696064,0.48436913893039,0.51563086106961,0.289588956397162,0.253632154715709
"Sat 19 Jan","Gillingham","Walsall",0.276449696465925,0.23110967468958,0.492437442463617,1,1,0.105772603878353,0.596487734596532,0.403512265403468,0.16599771970119,0.274339087335
"Sat 19 Jan","Bristol Rovers","Wycombe",0.404868824298433,0.296837505390849,0.298293620982832,1,0,0.140838215469695,0.3520397005691,0.6479602994309,0.387151166927711,0.314349568761247
"Sat 19 Jan","Wimbledon","Barnsley",0.0981292358832386,0.215571955087696,0.686295960453896,0,1,0.181245715923294,0.400205056163725,0.599794943836275,0.168237998418092,0.604426060253123
"Sat 19 Jan","Rochdale","Fleetwood",0.243745957124015,0.223813560402055,0.532435329678786,1,1,0.1025856293184,0.601752686629155,0.398247313370845,0.150115551230572,0.29607038960466
"Sat 19 Jan","Doncaster","Burton Albion",0.640202652463394,0.231529635189392,0.128265848019402,1,0,0.168891410533796,0.406995797698884,0.593004202301116,0.544712215483852,0.181962205517463
"Sat 19 Jan","Plymouth","Coventry City",0.274727098246472,0.345103481713379,0.380169415522166,0,0,0.193030201808731,0.228309496811564,0.771690503188436,0.400224211059973,0.482305156965376
"Sat 19 Jan","Oxford Utd","Portsmouth",0.049962391900084,0.100808695427801,0.848804629529646,0,3,0.112873428006027,0.734470242395958,0.265529757604042,0.0433484164698487,0.505155643855599
"Sat 19 Jan","Luton Town","Peterborough",0.24778916739934,0.210307324649786,0.541890759630645,1,2,0.0941525418884091,0.671151273628793,0.328848726371207,0.123468592006342,0.25528436756295
"Sat 19 Jan","Charlton","Accrington",0.476902168439643,0.264969796353379,0.258127627862265,1,0,0.126174318373486,0.441167671671397,0.558832328328603,0.370983063564741,0.234528017523177
"Sat 19 Jan","Blackpool","Shrewsbury",0.414111956523436,0.382106993590983,0.20378104799887,0,0,0.259658128315098,0.15417237228195,0.84582762771805,0.606218583768157,0.42832426253119
"Sat 19 Jan","Bradford","Southend Utd",0.223600042277306,0.247082335176733,0.529316387442195,0,1,0.121500787654011,0.480765811715219,0.519234188284781,0.19580772446102,0.380535707254315
"Sat 19 Jan","Scunthorpe","Sunderland",0.155121213047948,0.1716216689402,0.673181985007579,1,2,0.0920241940020053,0.719352134198685,0.280647865801315,0.0775191189292567,0.309961720814482
"Sat 26 Jan","Portsmouth","Bristol Rovers",0.646336538870183,0.237411203152361,0.116250972784706,1,0,0.187382442627056,0.368786694251144,0.631213305748856,0.588657304027239,0.194283701900491
"Sat 26 Jan","Fleetwood","Scunthorpe",0.571479368443548,0.223814700025048,0.204701318130139,1,1,0.105675757778349,0.555531591313935,0.444468408686065,0.356893043429433,0.153178327196759
"Sat 26 Jan","Shrewsbury","Doncaster",0.166341890206588,0.268760267259844,0.564897457430182,0,1,0.178532427727855,0.347995092982538,0.652004907017462,0.235706211017089,0.524115790554456
"Sat 26 Jan","Burton Albion","Bradford",0.435867844014534,0.314112098022132,0.250020028660934,1,0,0.170646344772151,0.288885010218957,0.711114989781043,0.466491806320385,0.329534877712222
"Sat 26 Jan","Accrington","Oxford Utd",0.606893853513146,0.206508567644125,0.186585833109284,2,1,0.099242817392541,0.607346859530954,0.392653140469046,0.345448245809305,0.12534410982916
"Sat 26 Jan","Peterborough","Charlton",0.56302608340744,0.201427231340068,0.235524285343025,2,1,0.0924134487832256,0.701509902417395,0.298490097582605,0.247392213248031,0.107806921666327
"Sat 26 Jan","Wycombe","Plymouth",0.500640859480757,0.25505780451872,0.244300576010578,1,0,0.121169893084514,0.468425438756018,0.531574561243982,0.368138620334761,0.212534549547519
"Sat 26 Jan","Southend Utd","Luton Town",0.26822658531931,0.250103046979478,0.481669410107668,1,1,0.118830488572058,0.506224299768173,0.493775700231827,0.205288109074916,0.327573487462236
"Sat 26 Jan","Walsall","Wimbledon",0.513160958887228,0.275339094501044,0.211499675762811,1,0,0.15760372855663,0.371746903289608,0.628253096710392,0.45564504633087,0.248249814045007
"Sat 26 Jan","Coventry City","Blackpool",0.152278036513876,0.381220265776793,0.466501694268571,0,0,0.276719243403853,0.139390561002856,0.860609438997144,0.40671016177653,0.680384382930107
"Sat 26 Jan","Sunderland","Gillingham",0.695948970394101,0.164509551936679,0.139449565174536,2,1,0.0914477674860388,0.719436157511739,0.280563842488261,0.329030253149417,0.0729886396813769
"Sat 26 Jan","Barnsley","Rochdale",0.732761824848039,0.157056136054243,0.110101922890619,2,0,0.10179647522503,0.676257204502988,0.323742795497012,0.403287646862065,0.0760494305398699
"Sat 2 Feb","Fleetwood","Charlton",0.331608636704431,0.295951082970622,0.372440238329142,1,1,0.134522789192982,0.360879675394404,0.639120324605596,0.329698920016437,0.357223887666009
"Sat 2 Feb","Portsmouth","Doncaster",0.42569984975925,0.275164308755863,0.299135665263399,1,1,0.129528734130131,0.424515125209634,0.575484874790366,0.346928836527295,0.267323298398959
"Sat 2 Feb","Shrewsbury","Luton Town",0.245311520981801,0.311655816619058,0.443032627732742,0,1,0.171035800708063,0.292932399412483,0.707067600587517,0.323216786059283,0.468525257543548
"Sat 2 Feb","Burton Albion","Oxford Utd",0.490877946175158,0.255436073568099,0.253685255359169,1,1,0.121392998705574,0.474235856194244,0.525764143805756,0.356733902549213,0.214356186844957
"Sat 2 Feb","Accrington","Blackpool",0.246971662368365,0.341965746448232,0.411062583818001,0,0,0.193274916108138,0.227978687073914,0.772021312926086,0.380098615622417,0.50848623683646
"Sat 2 Feb","Peterborough","Plymouth",0.878870384828457,0.0793789486582817,0.0404444687799169,3,0,0.0996382596033532,0.810982784811216,0.189017215188784,0.469329394093292,0.0269832874004273
"Sat 2 Feb","Southend Utd","Bristol Rovers",0.396820268170611,0.290357136116627,0.312822530996364,1,1,0.133354627987595,0.375987628922642,0.624012371077358,0.362722166453367,0.306959335453584
"Sat 2 Feb","Walsall","Rochdale",0.490559598870911,0.219391177937839,0.290042179701299,1,1,0.0939223166175194,0.663030898822614,0.336969101177386,0.231430914985737,0.142140405138771
"Sat 2 Feb","Sunderland","Wimbledon",0.673590040577259,0.203351502784074,0.123051319881077,1,0,0.136974744371239,0.497663330741995,0.502336669258005,0.497901984146456,0.139840764497616
"Sat 2 Feb","Coventry City","Gillingham",0.322662364120605,0.287195258235444,0.39014230411374,1,1,0.133029436779741,0.388480287877306,0.611519712122694,0.304668381439272,0.348785016966229
"Sat 2 Feb","Barnsley","Scunthorpe",0.740924327372516,0.159105606928217,0.0999147988923978,2,0,0.116714046726162,0.633007985046048,0.366992014953952,0.45224085046202,0.0846594576800625
"Sat 2 Feb","Wycombe","Bradford",0.452244263331285,0.268989583617473,0.278765863357527,1,1,0.127066936405188,0.438320703847669,0.561679296152331,0.355377817245407,0.247525956850894
"Sat 9 Feb","Plymouth","Portsmouth",0.0528560126695148,0.132508222675241,0.814572155789292,0,2,0.15723189429619,0.576071363025918,0.423928636974082,0.0813444031607249,0.614033579148214
"Sat 9 Feb","Bristol Rovers","Shrewsbury",0.309206346656946,0.363852312977914,0.326941339086087,0,0,0.217844403016734,0.197194811215118,0.802805188784882,0.459692257708275,0.473891824552645
"Sat 9 Feb","Wimbledon","Burton Albion",0.283318665703476,0.326391665310916,0.390289657987696,0,0,0.165060637027781,0.26976519028569,0.73023480971431,0.368321726021241,0.448142543736179
"Sat 9 Feb","Scunthorpe","Accrington",0.286859803955046,0.229739364910204,0.483397393410305,1,1,0.103885425864852,0.610383293258821,0.389616706741179,0.164101539301427,0.260125255674324
"Sat 9 Feb","Rochdale","Coventry City",0.452907822887345,0.264323298317876,0.282768503143326,1,1,0.125446610117016,0.4579647964383,0.5420352035617,0.341718978053062,0.238551602250322
"Sat 9 Feb","Doncaster","Peterborough",0.381905805850178,0.221733107463339,0.396355877504974,1,1,0.0913028133680556,0.684570971488018,0.315429028511982,0.168229737329496,0.174285503638021
"Sat 9 Feb","Oxford Utd","Sunderland",0.0977070248351206,0.139122321421117,0.762982440770109,0,2,0.0905529647627822,0.731234941875513,0.268765058124487,0.0580503076370837,0.384982264109567
"Sat 9 Feb","Luton Town","Wycombe",0.588444020700921,0.228187763481486,0.183364976001884,1,0,0.121000151964484,0.507239199418667,0.492760800581333,0.407905921010333,0.164176711621669
"Sat 9 Feb","Charlton","Southend Utd",0.516714523133062,0.237782903365278,0.245500436752185,1,1,0.112318158914888,0.540334730741039,0.459665269258961,0.327863810566323,0.177967567891205
"Sat 9 Feb","Blackpool","Walsall",0.420142291508934,0.341700912704298,0.238156787541111,0,0,0.194839080531149,0.22587620493759,0.77412379506241,0.518634200666058,0.37567726670233
"Sat 9 Feb","Bradford","Fleetwood",0.163446429847877,0.266841680628847,0.569711469788952,0,1,0.178691345233682,0.350157845353278,0.649842154646722,0.232681402656012,0.52669449784033
"Sat 9 Feb","Gillingham","Barnsley",0.108663608775427,0.168378398947414,0.722919277311198,0,2,0.117643712414079,0.614637189202507,0.385362810797493,0.0933431632717728,0.448191017219254
"Sat 16 Feb","Bradford","Plymouth",0.396303830761463,0.298544147240351,0.305151979601304,1,0,0.139990041795083,0.348518022224977,0.651481977775023,0.383746934233572,0.321301477590172
"Sat 16 Feb","Southend Utd","Portsmouth",0.133834779642152,0.192319676033864,0.673830445859624,0,2,0.117485363595146,0.569005384617171,0.430994615382829,0.118227379623097,0.435947472235185
"Sat 16 Feb","Shrewsbury","Burton Albion",0.36876261586205,0.351218339671369,0.280019041369537,0,0,0.201220112908591,0.217509124891736,0.782490875108264,0.484815801980448,0.415044459077921
"Sat 16 Feb","Rochdale","Wimbledon",0.489800541858154,0.230241874828173,0.279954223169279,1,1,0.104809026430579,0.603156170630067,0.396843829369933,0.2684751237094,0.164469223974948
"Sat 16 Feb","Gillingham","Scunthorpe",0.405736386010504,0.204019241279259,0.390223147289128,2,2,0.0731459298224438,0.777108273076775,0.222891726923225,0.130946110971336,0.125721765061979
"Sat 16 Feb","Fleetwood","Luton Town",0.334370746967723,0.303920262921384,0.361708963742094,0,1,0.135444258482918,0.336482908299747,0.663517091700253,0.349701968560978,0.368633269202363
"Sat 16 Feb","Barnsley","Wycombe",0.704538576031179,0.189674987852842,0.105775207621912,2,0,0.140809471057265,0.511074722604453,0.488925277395547,0.520787225183301,0.126586555317023
"Sat 16 Feb","Oxford Utd","Peterborough",0.0420590066259157,0.0658227225881696,0.886636043068041,1,4,0.0704023124989911,0.909643087613299,0.0903569123867012,0.0125594433485031,0.334039302669227
"Sat 16 Feb","Sunderland","Accrington",0.532983383491763,0.242225917269241,0.224789063789167,1,1,0.11521139559005,0.501337622996746,0.498662377003254,0.367867412341429,0.186475137281836
"Sat 16 Feb","Charlton","Blackpool",0.325055864312432,0.345409817047423,0.329534315604499,0,0,0.190027681651494,0.232410227241024,0.767589772758976,0.434194954799268,0.437655202977863
"Sat 16 Feb","Coventry City","Walsall",0.224553195792379,0.325974645778043,0.44947213813199,0,1,0.189182433790336,0.251838852810531,0.748161147189469,0.342447825523234,0.515512387141655
"Sat 16 Feb","Doncaster","Bristol Rovers",0.604243641106146,0.252268207687113,0.143487372753176,1,0,0.178994469327545,0.366987694143041,0.633012305856959,0.544984107347423,0.211261568574161
"Sat 23 Feb","Wycombe","Gillingham",0.39608762080875,0.226118041029094,0.377790594772651,1,1,0.0961551632849147,0.661605995561744,0.338394004438256,0.186101413683071,0.178079095161243
"Sat 23 Feb","Bristol Rovers","Sunderland",0.199131461185813,0.269610596903065,0.531257570786977,0,1,0.158789344720374,0.378475604006765,0.621524395993235,0.237058621985854,0.465339066395847
"Sat 23 Feb","Burton Albion","Fleetwood",0.226934480710304,0.316292077588043,0.456773409772316,0,1,0.182304457100642,0.273806340152554,0.726193659847446,0.325873087281299,0.498938913291885
"Sat 23 Feb","Accrington","Southend Utd",0.398897781877354,0.257321364884349,0.34378041420928,1,1,0.122057289475337,0.507799161840532,0.492200838159468,0.274440738546632,0.243461470591252
"Sat 23 Feb","Wimbledon","Charlton",0.15971586183441,0.242635404088122,0.597647394933636,0,1,0.155475117246613,0.419625337012479,0.580374662987521,0.192917110671858,0.489771021222223
"Sat 23 Feb","Peterborough","Shrewsbury",0.674516021700481,0.188832817996476,0.136631939135497,2,0,0.112031324880946,0.591489136566788,0.408510863433212,0.417529236268131,0.111595418068977
"Sat 23 Feb","Walsall","Bradford",0.545809070382239,0.261843149861173,0.192347227088335,1,0,0.154828934299532,0.396240320932655,0.603759679067345,0.462605539527914,0.223117089833566
"Sat 23 Feb","Plymouth","Rochdale",0.231629438471088,0.209839741873539,0.558518376771307,1,2,0.0960220723653792,0.655191984578161,0.344808015421839,0.12394132591823,0.276392768875199
"Sat 23 Feb","Luton Town","Coventry City",0.545356671263877,0.295360617022743,0.159282596558115,1,0,0.205997596051955,0.275950787031481,0.724049212968519,0.578466140969243,0.278835122344406
"Sat 23 Feb","Blackpool","Oxford Utd",0.650586379105612,0.225699529356973,0.123711729953463,1,0,0.1661560915494,0.417921055725413,0.582078944274587,0.54571883061397,0.174264007274705
"Sat 23 Feb","Portsmouth","Barnsley",0.396258540443012,0.300247970603153,0.303493450018094,1,0,0.141736222130385,0.343032198746229,0.656967801253771,0.388131799293694,0.324186799414342
"Sat 23 Feb","Scunthorpe","Doncaster",0.110561422344261,0.152191296912729,0.737136286588624,0,2,0.094445096234391,0.703368086800285,0.296631913199715,0.0688776094850868,0.383087393740788
"Sat 2 Mar","Southend Utd","Barnsley",0.163610942698355,0.225577654499694,0.610808090786872,0,1,0.131442945666428,0.487371724468383,0.512628275531617,0.163458141837346,0.443979867506537
"Sat 2 Mar","Shrewsbury","Wimbledon",0.441608169798718,0.326350802915152,0.232041008655594,1,0,0.185890189573759,0.254146424050454,0.745853575949546,0.50624074100545,0.345703564643261
"Sat 2 Mar","Burton Albion","Walsall",0.279895873201471,0.306841105033618,0.413262988895493,0,1,0.154217465789043,0.318018682382512,0.681981317617488,0.327127709211962,0.421896329875005
